timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 9, 2025 @ 19:37:37.551","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{CB3D0F55-BC2C-4C1A-85ED-23ED75B5106B}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.546","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{20894375-46AE-46E2-BAFD-CB38975CDCE6}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.532","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{20894375-46AE-46E2-BAFD-CB38975CDCE6}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.491","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{1BF42E4C-4AF4-4CFD-A1A0-CF2960B8F63E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.481","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{1BF42E4C-4AF4-4CFD-A1A0-CF2960B8F63E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.457","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{82CA8DE3-01AD-4CEA-9D75-BE4C51810A9E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.457","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{82CA8DE3-01AD-4CEA-9D75-BE4C51810A9E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.406","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{7AFDFDDB-F914-11E4-8377-6C3BE50D980C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.385","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{7AFDFDDB-F914-11E4-8377-6C3BE50D980C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.348","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{C5FF006E-2AE9-408C-B85B-2DFDD5449D9C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.337","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{C5FF006E-2AE9-408C-B85B-2DFDD5449D9C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.318","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{9AA2F32D-362A-42D9-9328-24A483E2CCC3}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.306","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{9AA2F32D-362A-42D9-9328-24A483E2CCC3}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.293","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{F241C880-6982-4CE5-8CF7-7085BA96DA5A}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.271","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{F241C880-6982-4CE5-8CF7-7085BA96DA5A}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.264","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{A0396A93-DC06-4AEF-BEE9-95FFCCAEF20E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.237","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{A0396A93-DC06-4AEF-BEE9-95FFCCAEF20E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.218","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{A78ED123-AB77-406B-9962-2A5D9D2F7F30}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.204","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{A78ED123-AB77-406B-9962-2A5D9D2F7F30}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.181","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{5AB7172C-9C11-405C-8DD5-AF20F3606282}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.156","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{5AB7172C-9C11-405C-8DD5-AF20F3606282}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.095","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{BBACC218-34EA-4666-9D7A-C78F2274A524}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.078","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{BBACC218-34EA-4666-9D7A-C78F2274A524}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"Jun 9, 2025 @ 19:37:37.066","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 9, 2025 @ 19:37:37.049","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft OneDrive","5","61603"
"Jun 9, 2025 @ 19:37:36.968","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Uninstall\\OneDriveSetup.exe\\UrlUpdateInfo by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.954","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Uninstall\\OneDriveSetup.exe\\Publisher by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.940","DESKTOP-O7P9I53","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 19:37:36.927","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\grvopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.926","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\grvopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.891","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\odopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.878","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\odopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.867","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\.agent\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.855","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\.copilot\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.828","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\.loop\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.817","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\.whiteboard\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.797","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\.note\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.796","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\.fluid\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.765","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\mssharepointclient\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.734","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\mssharepointclient\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.720","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{4410DC33-BC7C-496B-AA84-4AEA3EEE75F7}\\InProcServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.719","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{4410DC33-BC7C-496B-AA84-4AEA3EEE75F7}\\InProcServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.693","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\lnkfile\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.686","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\lnkfile\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.670","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\IE.AssocFile.URL\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.669","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\IE.AssocFile.URL\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.632","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\Directory\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.621","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\Directory\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.566","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\Directory\\Background\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.525","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\Directory\\Background\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.482","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\*\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.461","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\*\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.427","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{CB3D0F55-BC2C-4C1A-85ED-23ED75B5106B}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.368","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{CB3D0F55-BC2C-4C1A-85ED-23ED75B5106B}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.354","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{20894375-46AE-46E2-BAFD-CB38975CDCE6}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.341","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{20894375-46AE-46E2-BAFD-CB38975CDCE6}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.300","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{1BF42E4C-4AF4-4CFD-A1A0-CF2960B8F63E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.271","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{1BF42E4C-4AF4-4CFD-A1A0-CF2960B8F63E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.236","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{82CA8DE3-01AD-4CEA-9D75-BE4C51810A9E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.219","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{82CA8DE3-01AD-4CEA-9D75-BE4C51810A9E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.217","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{7AFDFDDB-F914-11E4-8377-6C3BE50D980C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.199","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{7AFDFDDB-F914-11E4-8377-6C3BE50D980C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.175","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{C5FF006E-2AE9-408C-B85B-2DFDD5449D9C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.167","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{C5FF006E-2AE9-408C-B85B-2DFDD5449D9C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.153","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{9AA2F32D-362A-42D9-9328-24A483E2CCC3}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.148","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{9AA2F32D-362A-42D9-9328-24A483E2CCC3}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.105","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{F241C880-6982-4CE5-8CF7-7085BA96DA5A}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.105","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{F241C880-6982-4CE5-8CF7-7085BA96DA5A}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.074","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{A0396A93-DC06-4AEF-BEE9-95FFCCAEF20E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.074","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{A0396A93-DC06-4AEF-BEE9-95FFCCAEF20E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.041","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{A78ED123-AB77-406B-9962-2A5D9D2F7F30}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.041","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{A78ED123-AB77-406B-9962-2A5D9D2F7F30}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
"Jun 9, 2025 @ 19:37:36.014","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{5AB7172C-9C11-405C-8DD5-AF20F3606282}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61615"
